Name,Points,Time,Error,Timestamp
ROCm (rocrand unoptimized),10000000,0.110209,0.0000319941,2025-11-03 01:59:08
ROCm (rocrand unoptimized),100000000,1.003478,0.0000380859,2025-11-03 01:59:08
ROCm (hiprand),1000,0.000134,0.0213023059,2025-11-03 01:59:22
ROCm (hiprand),10000,0.000162,0.0037976941,2025-11-03 01:59:22
ROCm (hiprand),100000,0.000216,0.0018676941,2025-11-03 01:59:22
ROCm (hiprand),1000000,0.001124,0.0010116941,2025-11-03 01:59:22
ROCm (hiprand),10000000,0.010825,0.0001752941,2025-11-03 01:59:22
ROCm (hiprand),100000000,0.119166,0.0000601841,2025-11-03 01:59:22
ROCm (hiprand),1000000000,1.331578,0.0000050341,2025-11-03 01:59:22
ROCm (rocrand),1000,0.000018,0.0066976941,2025-11-03 01:59:22
ROCm (rocrand),10000,0.000013,0.0025023059,2025-11-03 01:59:22
ROCm (rocrand),100000,0.000023,0.0010476941,2025-11-03 01:59:22
ROCm (rocrand),1000000,0.000150,0.0001893059,2025-11-03 01:59:22
ROCm (rocrand),10000000,0.001416,0.0000108941,2025-11-03 01:59:22
ROCm (rocrand),100000000,0.014072,0.0000395859,2025-11-03 01:59:22
ROCm (rocrand),1000000000,0.140638,0.0000040601,2025-11-03 01:59:22
ROCm + OpenMP (no UPM),1000,0.035561,0.0053023059,2025-11-03 01:59:22
ROCm + OpenMP (no UPM),10000,0.000103,0.0002976941,2025-11-03 01:59:22
ROCm + OpenMP (no UPM),100000,0.000276,0.0000276941,2025-11-03 01:59:22
ROCm + OpenMP (no UPM),1000000,0.000949,0.0000066941,2025-11-03 01:59:22
ROCm + OpenMP (no UPM),10000000,0.005318,0.0000053059,2025-11-03 01:59:22
ROCm + OpenMP (no UPM),100000000,0.050414,0.0000007959,2025-11-03 01:59:22
ROCm + OpenMP (no UPM),1000000000,0.501699,0.0000000589,2025-11-03 01:59:22
ROCm + OpenMP,1000,0.006875,0.0023023059,2025-11-03 02:00:10
ROCm + OpenMP,10000,0.000025,0.0552023059,2025-11-03 02:00:10
ROCm + OpenMP,100000,0.000063,0.0000776941,2025-11-03 02:00:10
ROCm + OpenMP,1000000,0.000689,0.0000246941,2025-11-03 02:00:10
ROCm + OpenMP,10000000,0.003687,0.0000112059,2025-11-03 02:00:10
ROCm + OpenMP,100000000,0.029120,0.0000001441,2025-11-03 02:00:10
ROCm + OpenMP,1000000000,0.276322,0.0000000429,2025-11-03 02:00:10
ROCm (hiprand unoptimized),1000,0.015754,0.0196976941,2025-11-03 02:02:34
ROCm (hiprand unoptimized),10000,0.019266,0.0100976941,2025-11-03 02:02:34
ROCm (hiprand unoptimized),100000,0.027152,0.0015576941,2025-11-03 02:02:34
ROCm (hiprand unoptimized),1000000,0.200551,0.0002196941,2025-11-03 02:02:34
ROCm (hiprand unoptimized),10000000,2.191466,0.0001698059,2025-11-03 02:02:34
ROCm (hiprand unoptimized),100000000,23.142253,0.0000040641,2025-11-03 02:02:34
ROCm (rocrand unoptimized),1000,0.000467,0.0006976941,2025-11-03 02:02:34
ROCm (rocrand unoptimized),10000,0.000438,0.0028976941,2025-11-03 02:02:34
ROCm (rocrand unoptimized),100000,0.001540,0.0003823059,2025-11-03 02:02:34
ROCm (rocrand unoptimized),1000000,0.016946,0.0000186941,2025-11-03 02:02:34
ROCm (rocrand unoptimized),10000000,0.111217,0.0003294941,2025-11-03 02:02:34
ROCm (rocrand unoptimized),100000000,1.013108,0.0001273141,2025-11-03 02:02:34
ROCm (hiprand),1000,0.000133,0.0023023059,2025-11-03 02:02:48
ROCm (hiprand),10000,0.000163,0.0017976941,2025-11-03 02:02:48
ROCm (hiprand),100000,0.000220,0.0027576941,2025-11-03 02:02:48
ROCm (hiprand),1000000,0.001135,0.0006256941,2025-11-03 02:02:48
ROCm (hiprand),10000000,0.010860,0.0000559941,2025-11-03 02:02:48
ROCm (hiprand),100000000,0.119744,0.0000182941,2025-11-03 02:02:48
ROCm (hiprand),1000000000,1.337610,0.0000163589,2025-11-03 02:02:48
ROCm (rocrand),1000,0.000019,0.0066976941,2025-11-03 02:02:48
ROCm (rocrand),10000,0.000014,0.0083976941,2025-11-03 02:02:48
ROCm (rocrand),100000,0.000023,0.0014476941,2025-11-03 02:02:48
ROCm (rocrand),1000000,0.000152,0.0000486941,2025-11-03 02:02:48
ROCm (rocrand),10000000,0.001416,0.0000162059,2025-11-03 02:02:48
ROCm (rocrand),100000000,0.014072,0.0000528159,2025-11-03 02:02:48
ROCm (rocrand),1000000000,0.140635,0.0000050609,2025-11-03 02:02:48
ROCm + OpenMP (no UPM),1000,0.036698,0.0003023059,2025-11-03 02:02:48
ROCm + OpenMP (no UPM),10000,0.000099,0.0004976941,2025-11-03 02:02:48
ROCm + OpenMP (no UPM),100000,0.000228,0.0001123059,2025-11-03 02:02:48
ROCm + OpenMP (no UPM),1000000,0.000739,0.0000083059,2025-11-03 02:02:48
