Name,Points,Time,CorrectResult,Timestamp
OpenMP (no UPM),10000000,0.8138631790,1,2025-11-07 07:46:20
OpenMP (no UPM),100000000,6.9218834820,1,2025-11-07 07:46:20
OpenMP (no UPM),1000,0.0235639780,1,2025-11-07 07:47:16
OpenMP (no UPM),10000,0.0278329620,1,2025-11-07 07:47:16
OpenMP (no UPM),100000,0.0464428810,1,2025-11-07 07:47:16
OpenMP (no UPM),1000000,0.0862677600,1,2025-11-07 07:47:16
OpenMP (no UPM),10000000,0.8212779190,1,2025-11-07 07:47:16
OpenMP (no UPM),100000000,6.9287577690,1,2025-11-07 07:47:16
OpenMP (no UPM),1000,0.0233398470,1,2025-11-07 07:48:13
OpenMP (no UPM),10000,0.0274984400,1,2025-11-07 07:48:13
OpenMP (no UPM),100000,0.0458264160,1,2025-11-07 07:48:13
OpenMP (no UPM),1000000,0.0882634360,1,2025-11-07 07:48:13
OpenMP (no UPM),10000000,0.8183760850,1,2025-11-07 07:48:13
OpenMP (no UPM),100000000,6.9218871670,1,2025-11-07 07:48:13
OpenMP (no UPM),1000,0.0244714060,1,2025-11-07 07:49:10
OpenMP (no UPM),10000,0.0289919420,1,2025-11-07 07:49:10
OpenMP (no UPM),100000,0.0489384030,1,2025-11-07 07:49:10
OpenMP (no UPM),1000000,0.0911847610,1,2025-11-07 07:49:10
OpenMP (no UPM),10000000,0.8085201300,1,2025-11-07 07:49:10
OpenMP (no UPM),100000000,6.9249979150,1,2025-11-07 07:49:10
OpenMP (no UPM),1000,0.0276166070,1,2025-11-07 07:50:07
OpenMP (no UPM),10000,0.0488362290,1,2025-11-07 07:50:07
OpenMP (no UPM),100000,0.0451801420,1,2025-11-07 07:50:07
OpenMP (no UPM),1000000,0.0850876910,1,2025-11-07 07:50:07
OpenMP (no UPM),10000000,0.8212306950,1,2025-11-07 07:50:07
OpenMP (no UPM),100000000,6.9240866750,1,2025-11-07 07:50:07
OpenMP (no UPM),1000,0.0331634060,1,2025-11-07 07:51:04
OpenMP (no UPM),10000,0.0693973720,1,2025-11-07 07:51:04
OpenMP (no UPM),100000,0.0449730780,1,2025-11-07 07:51:04
OpenMP (no UPM),1000000,0.0846046660,1,2025-11-07 07:51:04
OpenMP (no UPM),10000000,0.8205352310,1,2025-11-07 07:51:04
OpenMP (no UPM),100000000,6.9283906660,1,2025-11-07 07:51:04
OpenMP (no UPM),1000,0.0246930060,1,2025-11-07 07:52:00
OpenMP (no UPM),10000,0.0292055370,1,2025-11-07 07:52:00
OpenMP (no UPM),100000,0.0489321670,1,2025-11-07 07:52:00
OpenMP (no UPM),1000000,0.0929670490,1,2025-11-07 07:52:00
OpenMP (no UPM),10000000,0.8069453460,1,2025-11-07 07:52:00
OpenMP (no UPM),100000000,6.9253998310,1,2025-11-07 07:52:00
OpenMP (no UPM),1000,0.0249127340,1,2025-11-07 07:52:57
OpenMP (no UPM),10000,0.0292182930,1,2025-11-07 07:52:57
OpenMP (no UPM),100000,0.0489728510,1,2025-11-07 07:52:57
OpenMP (no UPM),1000000,0.0908340880,1,2025-11-07 07:52:57
OpenMP (no UPM),10000000,0.8213315690,1,2025-11-07 07:52:57
OpenMP (no UPM),100000000,6.9248716590,1,2025-11-07 07:52:57
OpenMP,1000,0.0133037280,1,2025-11-07 07:54:07
OpenMP,10000,0.0136594410,1,2025-11-07 07:54:07
OpenMP,100000,0.0227226410,1,2025-11-07 07:54:07
OpenMP,1000000,0.0602284140,1,2025-11-07 07:54:07
OpenMP,10000000,0.4949713860,1,2025-11-07 07:54:07
OpenMP,100000000,3.0347294610,1,2025-11-07 07:54:07
OpenMP,1000,0.0138304160,1,2025-11-07 07:55:16
OpenMP,10000,0.0143763600,1,2025-11-07 07:55:16
OpenMP,100000,0.0269923650,1,2025-11-07 07:55:16
OpenMP,1000000,0.0627526840,1,2025-11-07 07:55:16
OpenMP,10000000,0.4709202130,1,2025-11-07 07:55:16
OpenMP,100000000,3.0545641160,1,2025-11-07 07:55:16
OpenMP,1000,0.0134336400,1,2025-11-07 07:56:24
OpenMP,10000,0.0137703430,1,2025-11-07 07:56:24
OpenMP,100000,0.0229702900,1,2025-11-07 07:56:24
OpenMP,1000000,0.0603403370,1,2025-11-07 07:56:24
OpenMP,10000000,0.4973293280,1,2025-11-07 07:56:24
OpenMP,100000000,3.0496319410,1,2025-11-07 07:56:24
OpenMP,1000,0.0132257790,1,2025-11-07 07:57:33
OpenMP,10000,0.0136343120,1,2025-11-07 07:57:33
OpenMP,100000,0.0227698880,1,2025-11-07 07:57:33
OpenMP,1000000,0.0605710110,1,2025-11-07 07:57:33
OpenMP,10000000,0.5012095530,1,2025-11-07 07:57:33
OpenMP,100000000,3.0553622770,1,2025-11-07 07:57:33
OpenMP,1000,0.0130239700,1,2025-11-07 07:58:41
OpenMP,10000,0.0138024660,1,2025-11-07 07:58:41
OpenMP,100000,0.0231098640,1,2025-11-07 07:58:41
OpenMP,1000000,0.0603329370,1,2025-11-07 07:58:41
OpenMP,10000000,0.4966528540,1,2025-11-07 07:58:41
OpenMP,100000000,3.0345315960,1,2025-11-07 07:58:41
OpenMP,1000,0.0129625490,1,2025-11-07 07:59:50
OpenMP,10000,0.0136444450,1,2025-11-07 07:59:50
OpenMP,100000,0.0235469880,1,2025-11-07 07:59:50
OpenMP,1000000,0.0623445030,1,2025-11-07 07:59:50
OpenMP,10000000,0.5009346940,1,2025-11-07 07:59:50
OpenMP,100000000,3.0436281300,1,2025-11-07 07:59:50
OpenMP,1000,0.0132978320,1,2025-11-07 08:00:59
OpenMP,10000,0.0136472560,1,2025-11-07 08:00:59
OpenMP,100000,0.0218566240,1,2025-11-07 08:00:59
OpenMP,1000000,0.0602297380,1,2025-11-07 08:00:59
OpenMP,10000000,0.5032988360,1,2025-11-07 08:00:59
OpenMP,100000000,3.0436266780,1,2025-11-07 08:00:59
OpenMP,1000,0.0127302780,1,2025-11-07 08:02:07
OpenMP,10000,0.0128855190,1,2025-11-07 08:02:07
OpenMP,100000,0.0217446250,1,2025-11-07 08:02:07
OpenMP,1000000,0.0609977270,1,2025-11-07 08:02:07
OpenMP,10000000,0.4977593890,1,2025-11-07 08:02:07
OpenMP,100000000,3.0476671030,1,2025-11-07 08:02:07
OpenMP,1000,0.0136094950,1,2025-11-07 08:03:16
OpenMP,10000,0.0141507590,1,2025-11-07 08:03:16
OpenMP,100000,0.0249613200,1,2025-11-07 08:03:16
OpenMP,1000000,0.0596913420,1,2025-11-07 08:03:16
OpenMP,10000000,0.5010099970,1,2025-11-07 08:03:16
OpenMP,100000000,3.0513521110,1,2025-11-07 08:03:16
OpenMP,1000,0.0129821810,1,2025-11-07 08:04:24
OpenMP,10000,0.0135116450,1,2025-11-07 08:04:24
OpenMP,100000,0.0223256410,1,2025-11-07 08:04:24
OpenMP,1000000,0.0591430070,1,2025-11-07 08:04:24
OpenMP,10000000,0.5026604240,1,2025-11-07 08:04:24
OpenMP,100000000,3.0353360090,1,2025-11-07 08:04:24
Kokkos,1000,0.0105527110,1,2025-11-07 08:10:50
Kokkos,10000,0.0095027220,1,2025-11-07 08:10:50
Kokkos,100000,0.0191831950,1,2025-11-07 08:10:50
Kokkos,1000000,0.0920718650,1,2025-11-07 08:10:50
Kokkos,10000000,0.4432287350,1,2025-11-07 08:10:50
Kokkos,100000000,2.5201241970,1,2025-11-07 08:10:50
Kokkos,1000,0.0097171420,1,2025-11-07 08:12:37
Kokkos,10000,0.0086832640,1,2025-11-07 08:12:37
Kokkos,100000,0.0172205250,1,2025-11-07 08:12:37
Kokkos,1000000,0.0857421720,1,2025-11-07 08:12:37
Kokkos,10000000,0.4326703030,1,2025-11-07 08:12:37
Kokkos,100000000,2.5120126500,1,2025-11-07 08:12:37
Kokkos,1000,0.0098168440,1,2025-11-07 08:14:24
Kokkos,10000,0.0096612030,1,2025-11-07 08:14:24
Kokkos,100000,0.0187336900,1,2025-11-07 08:14:24
Kokkos,1000000,0.1019649800,1,2025-11-07 08:14:24
Kokkos,10000000,0.4606201390,1,2025-11-07 08:14:24
Kokkos,100000000,2.5436084400,1,2025-11-07 08:14:24
Kokkos,1000,0.0102080220,1,2025-11-07 08:16:12
Kokkos,10000,0.0093083030,1,2025-11-07 08:16:12
Kokkos,100000,0.0182971950,1,2025-11-07 08:16:12
Kokkos,1000000,0.0961737350,1,2025-11-07 08:16:12
Kokkos,10000000,0.4449286800,1,2025-11-07 08:16:12
Kokkos,100000000,2.5514823920,1,2025-11-07 08:16:12
Kokkos,1000,0.0098962250,1,2025-11-07 08:17:59
Kokkos,10000,0.0088755870,1,2025-11-07 08:17:59
Kokkos,100000,0.0183508380,1,2025-11-07 08:17:59
Kokkos,1000000,0.1020320340,1,2025-11-07 08:17:59
Kokkos,10000000,0.4310115040,1,2025-11-07 08:17:59
Kokkos,100000000,2.5122962890,1,2025-11-07 08:17:59
Kokkos,1000,0.0139052190,1,2025-11-07 08:19:46
Kokkos,10000,0.0144527240,1,2025-11-07 08:19:46
Kokkos,100000,0.0228407860,1,2025-11-07 08:19:46
Kokkos,1000000,0.0902693640,1,2025-11-07 08:19:46
Kokkos,10000000,0.4366525310,1,2025-11-07 08:19:46
Kokkos,100000000,2.5409701330,1,2025-11-07 08:19:46
Kokkos,1000,0.0096789610,1,2025-11-07 08:21:33
Kokkos,10000,0.0088453250,1,2025-11-07 08:21:33
Kokkos,100000,0.0176259090,1,2025-11-07 08:21:33
Kokkos,1000000,0.0939033420,1,2025-11-07 08:21:33
Kokkos,10000000,0.4394189880,1,2025-11-07 08:21:33
Kokkos,100000000,2.5191127860,1,2025-11-07 08:21:33
Kokkos,1000,0.0098798750,1,2025-11-07 08:23:20
Kokkos,10000,0.0091279180,1,2025-11-07 08:23:20
Kokkos,100000,0.0184896800,1,2025-11-07 08:23:20
Kokkos,1000000,0.0971907080,1,2025-11-07 08:23:20
Kokkos,10000000,0.4441854300,1,2025-11-07 08:23:20
Kokkos,100000000,2.5340141090,1,2025-11-07 08:23:20
Kokkos,1000,0.0098478230,1,2025-11-07 08:25:07
Kokkos,10000,0.0087853440,1,2025-11-07 08:25:07
Kokkos,100000,0.0175524780,1,2025-11-07 08:25:07
Kokkos,1000000,0.0931736880,1,2025-11-07 08:25:07
Kokkos,10000000,0.4390111510,1,2025-11-07 08:25:07
Kokkos,100000000,2.5333064590,1,2025-11-07 08:25:07
Kokkos,1000,0.0100356850,1,2025-11-07 08:26:55
Kokkos,10000,0.0091481270,1,2025-11-07 08:26:55
Kokkos,100000,0.0181900530,1,2025-11-07 08:26:55
Kokkos,1000000,0.0993756050,1,2025-11-07 08:26:55
Kokkos,10000000,0.4393144020,1,2025-11-07 08:26:55
Kokkos,100000000,2.5434971240,1,2025-11-07 08:26:55
