Name,Points,Time,CorrectResult,Timestamp
Kokkos (KokkosBLAS),100000000,0.0013743410,1,2025-11-07 08:26:11
Kokkos (KokkosBLAS),1000000000,0.0136023640,1,2025-11-07 08:26:11
Kokkos (simple),1000,0.0000195500,1,2025-11-07 08:27:58
Kokkos (simple),10000,0.0000098100,1,2025-11-07 08:27:58
Kokkos (simple),100000,0.0000100500,1,2025-11-07 08:27:58
Kokkos (simple),1000000,0.0000145200,1,2025-11-07 08:27:58
Kokkos (simple),10000000,0.0001656210,1,2025-11-07 08:27:58
Kokkos (simple),100000000,0.0013787110,1,2025-11-07 08:27:58
Kokkos (simple),1000000000,0.0136049250,1,2025-11-07 08:27:58
Kokkos (KokkosBLAS),1000,0.0000100700,1,2025-11-07 08:27:58
Kokkos (KokkosBLAS),10000,0.0000092710,1,2025-11-07 08:27:58
Kokkos (KokkosBLAS),100000,0.0000134200,1,2025-11-07 08:27:58
Kokkos (KokkosBLAS),1000000,0.0000137800,1,2025-11-07 08:27:58
Kokkos (KokkosBLAS),10000000,0.0001615010,1,2025-11-07 08:27:58
Kokkos (KokkosBLAS),100000000,0.0013722120,1,2025-11-07 08:27:58
Kokkos (KokkosBLAS),1000000000,0.0136014240,1,2025-11-07 08:27:58
