Name,Points,Time,CorrectResult,Timestamp
ROCm (rocBLAS),100000,0.004881,1,2025-11-02 16:12:48
ROCm (rocBLAS),1000000,0.0059187950,1,2025-11-07 07:22:36
ROCm (rocBLAS),10000000,0.0056708020,1,2025-11-07 07:22:36
ROCm (rocBLAS),100000000,0.0058448540,1,2025-11-07 07:22:36
ROCm (rocBLAS),1000000000,0.0085186240,1,2025-11-07 07:22:36
ROCm (simple),1000,0.0000193100,1,2025-11-07 07:24:51
ROCm (simple),10000,0.0000188300,1,2025-11-07 07:24:51
ROCm (simple),100000,0.000032,1,2025-11-02 16:12:48
ROCm (simple),1000000,0.0000988410,1,2025-11-07 07:24:51
ROCm (simple),10000000,0.0004421740,1,2025-11-07 07:24:51
ROCm (simple),100000000,0.0006026940,1,2025-11-07 07:24:51
ROCm (simple),1000000000,0.0036079270,1,2025-11-07 07:24:51
ROCm (rocBLAS),1000,0.0056345730,1,2025-11-07 07:24:51
ROCm (rocBLAS),10000,0.0057189040,1,2025-11-07 07:24:51
ROCm (rocBLAS),100000,0.005579,1,2025-11-02 16:17:41
ROCm (rocBLAS),1000000,0.0056359730,1,2025-11-07 07:24:51
ROCm (rocBLAS),10000000,0.0056752230,1,2025-11-07 07:24:51
ROCm (rocBLAS),100000000,0.0055504220,1,2025-11-07 07:24:51
ROCm (rocBLAS),1000000000,0.0087834570,1,2025-11-07 07:24:51
ROCm (simple),1000,0.0000209010,1,2025-11-07 07:27:06
ROCm (simple),10000,0.0000189710,1,2025-11-07 07:27:06
ROCm (simple),100000,0.000033,1,2025-11-02 16:17:41
ROCm (simple),1000000,0.0000958900,1,2025-11-07 07:27:06
ROCm (simple),10000000,0.0003610620,1,2025-11-07 07:27:06
ROCm (simple),100000000,0.0005967350,1,2025-11-07 07:27:06
ROCm (simple),1000000000,0.0037008380,1,2025-11-07 07:27:06
ROCm (rocBLAS),1000,0.0053692700,1,2025-11-07 07:27:06
ROCm (rocBLAS),10000,0.0057501640,1,2025-11-07 07:27:06
ROCm (rocBLAS),100000,0.004938,1,2025-11-02 16:22:34
ROCm (rocBLAS),1000000,0.0057479240,1,2025-11-07 07:27:06
ROCm (rocBLAS),10000000,0.0055550120,1,2025-11-07 07:27:06
ROCm (rocBLAS),100000000,0.0054004510,1,2025-11-07 07:27:06
ROCm (rocBLAS),1000000000,0.0085640250,1,2025-11-07 07:27:06
ROCm (simple),1000,0.0000205100,1,2025-11-07 07:29:20
ROCm (simple),10000,0.0000204510,1,2025-11-07 07:29:20
ROCm (simple),100000,0.000032,1,2025-11-02 16:22:34
ROCm (simple),1000000,0.0001152010,1,2025-11-07 07:29:20
ROCm (simple),10000000,0.0002940920,1,2025-11-07 07:29:20
ROCm (simple),100000000,0.0005893640,1,2025-11-07 07:29:20
