Name,Points,Time,CorrectResult,Timestamp
ROCm + OpenMP,100000,0.0155409080,1,2025-11-07 07:29:53
ROCm + OpenMP,1000000,0.0662777220,1,2025-11-07 07:29:53
ROCm + OpenMP,10000000,0.5057154750,1,2025-11-07 07:29:53
ROCm + OpenMP,100000000,2.8283497700,1,2025-11-07 07:29:53
ROCm + OpenMP,1000,0.0122837830,1,2025-11-07 07:30:08
ROCm + OpenMP,10000,0.0122213130,1,2025-11-07 07:30:08
ROCm + OpenMP,100000,0.0165424650,1,2025-11-07 07:30:08
ROCm + OpenMP,1000000,0.0652261650,1,2025-11-07 07:30:08
ROCm + OpenMP,10000000,0.5017919050,1,2025-11-07 07:30:08
ROCm + OpenMP,100000000,2.8262177640,1,2025-11-07 07:30:08
ROCm + OpenMP,1000,0.0101289470,1,2025-11-07 07:30:24
ROCm + OpenMP,10000,0.0100831970,1,2025-11-07 07:30:24
ROCm + OpenMP,100000,0.0133029010,1,2025-11-07 07:30:24
ROCm + OpenMP,1000000,0.0649420630,1,2025-11-07 07:30:24
ROCm + OpenMP,10000000,0.5021256680,1,2025-11-07 07:30:24
ROCm + OpenMP,100000000,2.8290697960,1,2025-11-07 07:30:24
ROCm + OpenMP,1000,0.0087538470,1,2025-11-07 07:30:39
ROCm + OpenMP,10000,0.0086636960,1,2025-11-07 07:30:39
ROCm + OpenMP,100000,0.0120532620,1,2025-11-07 07:30:39
ROCm + OpenMP,1000000,0.0657438180,1,2025-11-07 07:30:39
ROCm + OpenMP,10000000,0.5014089620,1,2025-11-07 07:30:39
ROCm + OpenMP,100000000,2.8205575710,1,2025-11-07 07:30:39
ROCm + OpenMP,1000,0.0126577760,1,2025-11-07 07:30:54
ROCm + OpenMP,10000,0.0124169240,1,2025-11-07 07:30:54
ROCm + OpenMP,100000,0.0169909490,1,2025-11-07 07:30:54
ROCm + OpenMP,1000000,0.0655607370,1,2025-11-07 07:30:54
ROCm + OpenMP,10000000,0.5102988800,1,2025-11-07 07:30:54
ROCm + OpenMP,100000000,2.8363533010,1,2025-11-07 07:30:54
ROCm + OpenMP,1000,0.0125904860,1,2025-11-07 07:31:10
ROCm + OpenMP,10000,0.0125624850,1,2025-11-07 07:31:10
ROCm + OpenMP,100000,0.0161967230,1,2025-11-07 07:31:10
ROCm + OpenMP,1000000,0.0657164190,1,2025-11-07 07:31:10
ROCm + OpenMP,10000000,0.5017786650,1,2025-11-07 07:31:10
ROCm + OpenMP,100000000,2.8282506200,1,2025-11-07 07:31:10
ROCm + OpenMP,1000,0.0121532620,1,2025-11-07 07:31:25
ROCm + OpenMP,10000,0.0122742330,1,2025-11-07 07:31:25
ROCm + OpenMP,100000,0.0165570750,1,2025-11-07 07:31:25
ROCm + OpenMP,1000000,0.0668743280,1,2025-11-07 07:31:25
ROCm + OpenMP,10000000,0.5070871960,1,2025-11-07 07:31:25
ROCm + OpenMP,100000000,2.8366692430,1,2025-11-07 07:31:25
ROCm + OpenMP,1000,0.0119231410,1,2025-11-07 07:31:40
ROCm + OpenMP,10000,0.0117019390,1,2025-11-07 07:31:40
ROCm + OpenMP,100000,0.0160939520,1,2025-11-07 07:31:40
ROCm + OpenMP,1000000,0.0662349620,1,2025-11-07 07:31:40
ROCm + OpenMP,10000000,0.5050789600,1,2025-11-07 07:31:40
ROCm + OpenMP,100000000,2.8280955980,1,2025-11-07 07:31:40
ROCm + OpenMP,1000,0.0095565820,1,2025-11-07 07:31:56
ROCm + OpenMP,10000,0.0091069790,1,2025-11-07 07:31:56
ROCm + OpenMP,100000,0.0135858530,1,2025-11-07 07:31:56
ROCm + OpenMP,1000000,0.0657876060,1,2025-11-07 07:31:56
ROCm + OpenMP,10000000,0.5042223150,1,2025-11-07 07:31:56
ROCm + OpenMP,100000000,2.8244388930,1,2025-11-07 07:31:56
OpenMP (no UPM),1000,0.0265669790,1,2025-11-07 07:40:22
OpenMP (no UPM),10000,0.0454651990,1,2025-11-07 07:40:22
OpenMP (no UPM),100000,0.0448486150,1,2025-11-07 07:40:22
OpenMP (no UPM),1000000,0.1458399410,1,2025-11-07 07:40:22
OpenMP (no UPM),10000000,1.0966442110,1,2025-11-07 07:40:22
OpenMP (no UPM),100000000,11.0158258920,1,2025-11-07 07:40:22
OpenMP (no UPM),1000,0.0230213260,1,2025-11-07 07:41:46
OpenMP (no UPM),10000,0.0283346950,1,2025-11-07 07:41:46
OpenMP (no UPM),100000,0.0447360340,1,2025-11-07 07:41:46
OpenMP (no UPM),1000000,0.1442328540,1,2025-11-07 07:41:46
OpenMP (no UPM),10000000,1.0968253880,1,2025-11-07 07:41:46
OpenMP (no UPM),100000000,11.0178549980,1,2025-11-07 07:41:46
OpenMP (no UPM),1000,0.0270635270,1,2025-11-07 07:43:09
OpenMP (no UPM),10000,0.0453042780,1,2025-11-07 07:43:09
OpenMP (no UPM),100000,0.0436572660,1,2025-11-07 07:43:09
